content_cleaned,content_segmented,sentiment,sentiment_label,score,bank_name
"ứng dụng gần đây lỗi liên tục, không vào được, cứ vào lain nhảy ra, vào đên hơn 10 lần không được ,rất mất thời gian. đã cập nhật cài lại mới vẫn thế.","ứng_dụng gần đây lỗi liên_tục , không vào được , cứ vào lain nhảy ra , vào đên hơn 10 lần không được , rất mất thời_gian . đã cập_nhật cài lại mới vẫn thế .",negative,0,1,BIDV
"chắc chắn ghi đúng mật khẩu mà báo không đúng, nhấn quên mật khẩu cũng không được, ứng dụng ngân hàng tệ nhất từng dùng chắc thua cả mấy ứng dụng cho vay tiền quá","chắc_chắn ghi đúng mật_khẩu mà báo không đúng , nhấn quên mật_khẩu cũng không được , ứng_dụng ngân_hàng tệ nhất từng dùng chắc_thua cả mấy ứng_dụng cho vay tiền quá",negative,0,1,BIDV
"quá tệ. gọi cho hotline lúc nào cũng bận. tính phí 1.0 mỗi phút, tính từ lúc gọi. vậy mà gọi hết 3 phút, trừ hết 3.0 rồi vẫn không kết nối được với nhân viên tư vấn. ăn chặn lừa lọc à?","quá tệ . gọi cho hotline lúc_nào cũng bận . tính phí 1.0 mỗi phút , tính từ lúc gọi . vậy_mà gọi hết 3 phút , trừ hết 3.0 rồi vẫn không kết_nối được với nhân_viên tư_vấn . ăn_chặn lừa lọc à ?",negative,0,1,BIDV
ứng dụng cc gì suốt ngày cập nhật..cùi bắp vl.,ứng_dụng cc gì suốt ngày cập_nhật .. cùi bắp_vl .,negative,0,1,BIDV
"ứng dụng lỏ, chụp căn cước để cập nhật cứ báo sai định dạng ngày tháng, không cập nhật gt thì khoá áp người ta.","ứng_dụng lỏ , chụp căn_cước để cập_nhật cứ báo sai_định dạng ngày_tháng , không cập_nhật gt thì khóa_áp người ta .",negative,0,1,BIDV
"ứng dụng chưa thông minh. chụp quét lại căn cước cấp lại mà toàn báo sai thông tin. không tích hợp vneid như mbbank nhanh hơn, bắt ra ngân hàng rất rườm rà mất thời gian. đề nghị ứng dụng nâng cấp cho 4.0, ứng dụng không có chế độ zoom khi quét qr","ứng_dụng chưa thông_minh . chụp quét lại căn_cước cấp lại mà toàn báo sai thông_tin . không tích_hợp vneid như mbbank nhanh hơn , bắt ra ngân_hàng rất rườm_rà mất thời_gian . đề_nghị ứng_dụng nâng_cấp cho 4.0 , ứng_dụng không có chế_độ zoom khi quét qr",negative,0,1,BIDV
"càng dùng càng tệ, lúc nào cũng trong trạng thái đang loát dù mạng có tốt đến đâu hay dùng ở thời điểm nào cũng vậy. trải nghiệm người dùng càng ngày càng đi xuống","càng dùng càng tệ , lúc_nào cũng trong trạng_thái đang loát dù mạng có tốt đến đâu hay dùng ở thời_điểm nào cũng vậy . trải_nghiệm người dùng càng_ngày_càng đi xuống",negative,0,1,BIDV
ngân hàng khác vẫn quét được nfc sang bivd báo không có nfc ảo mà,ngân_hàng khác vẫn quét được nfc sang bivd báo không có nfc_ảo mà,negative,0,1,BIDV
"đăg nhập vào cưz quay vòng vòg,rất khó chịu","đăg nhập vào cưz quay_vòng vòg , rất khó_chịu",negative,0,1,BIDV
"lag không sử dụng đc, phí thì cứ trừ hàng tháng","lag không sử_dụng đc , phí thì cứ trừ hàng tháng",negative,0,1,BIDV
trừ phí quá nhiều,trừ phí quá nhiều,negative,0,1,BIDV
quên lâu rồi không vào đánh giá trước chuyển tiền chuyển sang cho người khác mà không nhận được tiền bidv nuốt luôn rồi,quên lâu rồi không vào đánh_giá trước chuyển tiền chuyển sang cho người khác mà không nhận được tiền bidv nuốt luôn rồi,negative,0,1,BIDV
qua tệ thu tien phi qua cao tong dai goi k9 bao gio được khi can khon nan,qua tệ thu tien phi qua cao_tong dai_goi k9 bao_gio được khi can_khon nan,negative,0,1,BIDV
"bàn phím nhập mã pin lộn tè lè vậy, ban đầu tưởng do đt cũ bị lag ai dè chuyển qua đt mới cũng bị đảo số, tính năng đúng không.","bàn phím nhập_mã pin_lộn tè lè vậy , ban_đầu tưởng do đt cũ bị lag ai dè chuyển qua đt mới cũng bị đảo số , tính_năng đúng không .",negative,0,1,BIDV
"ngân hàng dịch vụ, atm tệ nhất việt nam, may là có vốn nhà nước gánh cho","ngân_hàng dịch_vụ , atm_tệ nhất việt_nam , may là có vốn nhà_nước gánh cho",negative,0,1,BIDV
không tự cập nhật khi có giao dịch mới. phải thoát ra vào lại mới được,không tự cập_nhật khi có giao_dịch mới . phải thoát ra_vào lại mới được,negative,0,1,BIDV
tháng nào cũng trừ phí quản lí tài khoản. trước không thấy trừ mà dạo này trừ nhiều không thể chịu được,tháng nào cũng trừ_phí quản_lí tài_khoản . trước không thấy trừ mà dạo này trừ nhiều không_thể chịu được,negative,0,1,BIDV
"quét cí cái npc mãi đ xong ứng dụng đ gì tệ thế không biết, dùng qua bao ứng dụng rồi đến cái ứng dụng này quét cí mỗi cái noc cũng lỗi","quét cí cái npc mãi đ xong ứng_dụng đ gì tệ_thế không biết , dùng qua bao ứng_dụng rồi đến cái ứng_dụng này quét cí mỗi cái noc cũng lỗi",negative,0,1,BIDV
"dùng bắt cập nhật liên túc, rất bất tiện","dùng bắt cập_nhật liên_túc , rất bất_tiện",negative,0,1,BIDV
"nhân viên làm việc không nhanh nhẹn, để khách chờ quá lâu","nhân_viên làm_việc không nhanh_nhẹn , để khách chờ quá lâu",negative,0,1,BIDV
"mẹ cái ứng dụng xàm nhất từng biết, ip15 với oppo reno 14 mà không có nfc à?, người ta quét nfc biết bao nhiêu ngân hàng biết nhiêu ứng dụng, tới ứng dụng bọn bidv này thì quét nfc xong thì lỗi báo máy không hỗ trợ nfc trong cái ứng dụng dần éo chịu được thật ấy","mẹ cái ứng_dụng xàm nhất từng biết , ip15 với oppo reno 14 mà không có nfc à ? , người ta quét nfc biết_bao_nhiêu ngân_hàng biết nhiêu ứng_dụng , tới ứng_dụng bọn bidv này thì quét nfc xong thì lỗi báo máy không hỗ_trợ nfc trong cái ứng_dụng dần éo chịu được thật ấy",negative,0,1,BIDV
ứng dụng lỗi rồi,ứng_dụng lỗi rồi,negative,0,1,BIDV
tôi lần đầu tiên mà dùng cảm ơn mở khóa bằng online mà nó phức tạp đến thế,tôi lần đầu_tiên mà dùng cảm_ơn mở khóa bằng online mà nó phức_tạp đến thế,negative,0,1,BIDV
ứng dụng không tốt đổi mật khẩu xong làm mọi thứ xong lại bắt làm lại từ đầu,ứng_dụng không tốt_đổi mật_khẩu xong làm mọi thứ xong lại bắt làm lại từ đầu,negative,0,1,BIDV
ứng dụng lỗi liên tục,ứng_dụng lỗi liên_tục,negative,0,1,BIDV
không uy tín,không uy_tín,negative,0,1,BIDV
nhân viên ngân hàng làm ăn nói dối lừa đảo để chuộc lợi bản thân quá thất vọng với dịch vụ tư vấn sai trái làm mất tiền oan,nhân_viên ngân_hàng làm_ăn nói_dối lừa_đảo để chuộc_lợi bản_thân quá thất_vọng với dịch_vụ tư_vấn sai_trái làm mất tiền oan,negative,0,1,BIDV
quá tệ !,quá tệ !,negative,0,1,BIDV
"ứng dụng dạo này sử dụng chán quá, thực hiện 01 giao dịch chuyển khoản mất 10 phút mới được.!","ứng_dụng dạo này sử_dụng chán quá , thực_hiện 01 giao_dịch_chuyển khoản mất 10 phút mới được . !",negative,0,2,BIDV
"lúc đăng nhập thì nhiều lần không hiện lựa chọn xác định bằng vneid nên khá bất tiện, không biết do ứng dụng bị lag hay gì vậy ?","lúc đăng_nhập thì nhiều lần không hiện lựa_chọn xác_định bằng vneid nên khá bất_tiện , không biết do ứng_dụng bị lag hay gì vậy ?",negative,0,2,BIDV
bidv chưa phát triển các cây ở các xã phường trên cả nước nhiều người muốn sử dụng và không may sử dụng thì rút các cây rút ngoài thì giá thành rút cao rất mong rằng bidv triển khai sớm và có sự cân nhắc lại và thay đổi hợp lý hơn . xin cảm ơn !.,bidv chưa phát_triển các cây ở các xã_phường trên cả nước nhiều người muốn sử_dụng và không may sử_dụng thì rút các cây rút ngoài thì giá_thành rút cao rất mong rằng bidv triển_khai sớm và có sự cân_nhắc lại và thay_đổi hợp_lý hơn . xin cảm_ơn ! .,negative,0,2,BIDV
"muốn làm mới mật khẩu mà không được, ứng dụng chán thật. hỗ trợ thì mở rộng nhiều máy để người khác còn thay mật khẩu","muốn làm mới mật_khẩu mà không được , ứng_dụng chán thật . hỗ_trợ thì mở_rộng nhiều máy để người khác còn thay mật_khẩu",negative,0,2,BIDV
chưa vào rất lag các ứng dụng khác mở mạng hay bắt wifi cái vào mượt như không còn đây phải khởi động lại đt mới vào được chưa âm điểm,chưa vào rất lag các ứng_dụng khác mở_mạng hay bắt wifi cái vào mượt như không còn đây phải khởi_động lại đt mới vào được chưa âm_điểm,negative,0,2,BIDV
dạo gần đây cứ bị crash liên tục. không đăng nhập được. rất bực mình,dạo gần đây cứ bị crash liên_tục . không đăng_nhập được . rất bực_mình,negative,0,2,BIDV
"cập nhật xong, đơ luôn app, vào không bấm được là sao?","cập_nhật xong , đơ luôn app , vào không bấm được là sao ?",negative,0,2,BIDV
như thế nào lag vậy,như_thế_nào lag vậy,negative,0,2,BIDV
"ứng dụng đa di năng.nào là đặt vé xem phim vé tàu, book phòng khách sạn chỉ trong nốt nhạc với chiếc ứng dụng xịn sò này","ứng_dụng đa di_năng . nào là đặt vé xem phim vé tàu , book phòng khách_sạn chỉ trong nốt_nhạc với chiếc ứng_dụng xịn_sò này",negative,0,2,BIDV
hai ngày nay đăng nhập không vào được quay vòng vòng. ứng dụng như thế này mà có công việc cần dùng mà không sử dụng được thì đúng là khổ lắm luôn.vài ngày sau mà còn tình trạng này tôi sẽ bỏ nghỉ dùng ngân hàng này luôn. đúng là bất tiện cho người dùng. cho hai như thế nào là còn nhân nhượng đó,hai ngày_nay đăng_nhập không vào được quay vòng_vòng . ứng_dụng như thế_này mà có công_việc cần dùng mà không sử_dụng được thì đúng là khổ lắm luôn . vài ngày sau mà_còn tình_trạng này tôi sẽ bỏ nghỉ dùng ngân_hàng này luôn . đúng là bất_tiện cho người dùng . cho hai như_thế_nào là còn nhân_nhượng đó,negative,0,2,BIDV
"không nên nạp data qua bidv, tại vì tôi đã thử qua rồi, tôi nạp thẻ tháng có 36gb 30ngay giá thì 110.0 nhưng xem chỉ được vài tiếng youtube là hết. không đáng với giá số tiền bỏ ra cả, muốn nạp thì nên nạp qua sin vì nó có gói ngon hơn mà giá thì cũng ngon hơn nhiều.","không nên nạp data qua bidv , tại vì tôi đã thử qua rồi , tôi nạp thẻ tháng có 36 gb 30 ngay giá thì 110.0 nhưng xem chỉ được vài tiếng youtube là hết . không đáng với giá số tiền bỏ ra cả , muốn nạp thì nên nạp qua sin vì nó có gói ngon hơn mà giá thì cũng ngon hơn nhiều .",negative,0,2,BIDV
"2 hôm nay đăng nhập cứ quay vòng vòng là như thế nào nhỉ, không rút hay chuyển được tiền luôn. hên là có 2 ngân hàng, chứ 1 ngân hàng chắc con đói chết. bất tiện vãi","2 hôm_nay đăng_nhập cứ quay_vòng_vòng là như_thế_nào nhỉ , không rút hay chuyển được tiền luôn . hên là có 2 ngân_hàng , chứ 1 ngân_hàng chắc con đói chết . bất_tiện vãi",negative,0,2,BIDV
"ứng dụng lúc quét mã qr liên tục bị đơ và văng app, đề nghị nph làm tốt hơn","ứng_dụng lúc quét_mã qr liên_tục bị đơ và văng_app , đề_nghị nph làm tốt hơn",negative,0,2,BIDV
"ứng dụng trên android cực lag, thao tác mãi mới được, quá chậm luôn ấy, rất bất tiện","ứng_dụng trên android cực lag , thao_tác mãi mới được , quá chậm luôn ấy , rất bất_tiện",negative,0,2,BIDV
"quá tệ,nhiều lúc load siêu lâu,gần như không load đc,cài số dư như l","quá tệ , nhiều lúc load siêu_lâu , gần như không load_đc , cài số_dư như l",negative,0,2,BIDV
như thế nào mấy ngày hôm nay có thời điểm không đăng nhập được ứng dụng vậy,như_thế_nào mấy ngày hôm_nay có thời_điểm không đăng_nhập được ứng_dụng vậy,negative,0,2,BIDV
ứng dụng con kẹc gì mà cập nhật lắm thế,ứng_dụng con kẹc gì mà cập_nhật lắm thế,negative,0,2,BIDV
gọi tổng đài không bao giờ được,gọi tổng_đài không bao_giờ được,negative,0,2,BIDV
ứng dụng ngân hàng gì ăn tới 9gb bộ nhớ??,ứng_dụng ngân_hàng gì ăn tới 9 gb bộ_nhớ ? ?,negative,0,2,BIDV
ứng dụng bank mà quảng cáo với tin khuyến mãi vô đối.. nói chung vô thế thì xài chứ bực cả người,ứng_dụng bank mà quảng_cáo với tin khuyến_mãi vô đối_.. nói_chung vô thế thì xài chứ bực_cả người,negative,0,2,BIDV
"2 ngày gần đây dù mạng rất mạnh , ứng dụng cập nhật đầy đủ nhưng khi đăng nhập và chuyển tiền đi rất lâu","2 ngày gần đây dù mạng rất mạnh , ứng_dụng cập_nhật đầy_đủ nhưng khi đăng_nhập và chuyển tiền đi rất lâu",negative,0,2,BIDV
ứng dụng này kỳ ta bắt mình tạo mình xong chuyển qua vnid rồi xác thực xong quay lại nhập đúng mình mới vừa tạo nhưng không vào được lặp lại cả chục lần cũng không được tệ,ứng_dụng này kỳ ta bắt mình tạo mình xong chuyển qua vnid rồi xác_thực xong quay lại nhập đúng mình mới vừa tạo nhưng không vào được lặp lại cả chục lần cũng không được tệ,negative,0,2,BIDV
